Page Name	Page URL	Ad Group ID	Ad ID	Ad Text	Photo/Video ID	Ad Impressions	Ad Impressions Range high	Ad Impressions Range low	Ad Impressions Range avg	Ad Group Age Gender Reach 18-24 female	Ad Group Age Gender Reach 18-24 male	Ad Group Age Gender Reach 18-24 unknown	Ad Group Age Gender Reach 25-34 female	Ad Group Age Gender Reach 25-34 male	Ad Group Age Gender Reach 25-34 unknown	Ad Group Age Gender Reach 35-44 female	Ad Group Age Gender Reach 35-44 male	Ad Group Age Gender Reach 35-44 unknown	Ad Group Age Gender Reach 45-54 female	Ad Group Age Gender Reach 45-54 male	Ad Group Age Gender Reach 45-54 unknown	Ad Group Age Gender Reach 55-64 female	Ad Group Age Gender Reach 55-64 male	Ad Group Age Gender Reach 55-64 unknown	Ad Group Age Gender Reach 65+ female	Ad Group Age Gender Reach 65+ male	Ad Group Age Gender Reach 65+ unknown	Ad Group Age Gender Reach Avg Volume 18-24 female	Ad Group Age Gender Reach Avg Volume 18-24 male	Ad Group Age Gender Reach Avg Volume 18-24 unknown	Ad Group Age Gender Reach Avg Volume 25-34 female	Ad Group Age Gender Reach Avg Volume 25-34 male	Ad Group Age Gender Reach Avg Volume 25-34 unknown	Ad Group Age Gender Reach Avg Volume 35-44 female	Ad Group Age Gender Reach Avg Volume 35-44 male	Ad Group Age Gender Reach Avg Volume 35-44 unknown	Ad Group Age Gender Reach Avg Volume 45-54 female	Ad Group Age Gender Reach Avg Volume 45-54 male	Ad Group Age Gender Reach Avg Volume 45-54 unknown	Ad Group Age Gender Reach Avg Volume 55-64 female	Ad Group Age Gender Reach Avg Volume 55-64 male	Ad Group Age Gender Reach Avg Volume 55-64 unknown	Ad Group Age Gender Reach Avg Volume 65+ female	Ad Group Age Gender Reach Avg Volume 65+ male	Ad Group Age Gender Reach Avg Volume 65+ unknown	Ad Group Region Reach England	Ad Group Region Reach Northern Ireland	Ad Group Region Reach Scotland	Ad Group Region Reach Wales	Ad Start Date	Ad Start Date String	Ad End Date	Ad End Date String
Vote Leave	https://www.facebook.com/voteleave/	387	1822	"The EU is expanding and plans on granting Turkey visa-free travel making our new border Syria and Iraq! Have we lost control? We already send £350 million to the EU every single week. Shouldn't we spend our money on our priorities instead? Vote Leave Day - Thursday 23 June.  Click Here, Say No! Vote Leave"	2949	200000-499999	499999	200000	349999							9%	13%	<1%	15%	21%	<1%	10%	11%	<1%	11%	9%	<1%	0	0	0	0	0	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	87%	2%	5%	6%	Wed Apr 27 2016 00:00:00 GMT+0100 (BST)	4/27/16		
Vote Leave	https://www.facebook.com/voteleave/	387	1823	"The EU is expanding and plans on granting Turkey visa-free travel making our new border Syria and Iraq! Have we lost control? We already send £350 million to the EU every single week. Shouldn't we spend our money on our priorities instead? Vote Leave Day - Thursday 23 June.  Click Here, Say No! Vote Leave"	2949	100000-199999	199999	100000	149999							9%	13%	<1%	15%	21%	<1%	10%	11%	<1%	11%	9%	<1%	0	0	0	0	0	0	52500	52500	0	67500	67500	0	82499	82499	0	97499	97499	0	87%	2%	5%	6%	Wed Apr 27 2016 00:00:00 GMT+0100 (BST)	4/27/16		
Vote Leave	https://www.facebook.com/voteleave/	390	1824	"The UE is expanding and plans on granting Turkey visa-free travel making our new border Syria and Iraq! Have we lost control? We already send £350 million to the EU every single week. Shouldn't we spend our money on our priorities instead? Vote Leave Day - Thursday 23 June.  Click Here, Say No! Vote Leave"	2949	200000-499999	499999	200000	349999							2%	2%	<1%	8%	13%	<1%	17%	23%	<1%	14%	19%	<1%	0	0	0	0	0	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	86%	<1%	7%	6%	Wed Apr 27 2016 00:00:00 GMT+0100 (BST)	4/27/16		
Vote Leave	https://www.facebook.com/voteleave/	390	1825	"The EU is expanding and plans on granting Turkey visa-free travel making our new border Syria and Iraq! Have we lost control? We already send £350 million to the EU every single week. Shouldn't we spend our money on our priorities instead? Vote Leave Day - Thursday 23 June.  Click Here, Say No! Vote Leave"	2949	500000-999999	999999	500000	749999							2%	2%	<1%	8%	13%	<1%	17%	23%	<1%	14%	19%	<1%	0	0	0	0	0	0	262500	262500	0	337500	337500	0	412499	412499	0	487499	487499	0	86%	<1%	7%	6%	Wed Apr 27 2016 00:00:00 GMT+0100 (BST)	4/27/16		
Vote Leave	https://www.facebook.com/voteleave/	390	1826	"The EU is expanding and plans on granting Turkey visa-free travel making our new border Syria and Iraq! Have we lost control? We already send £350 million to the EU every single week. Shouldn't we spend our money on our priorities instead? Vote Leave Day - Thursday 23 June.  Click Here, Say No! Vote Leave"	2949	200000-499999	499999	200000	349999							2%	2%	<1%	8%	13%	<1%	17%	23%	<1%	14%	19%	<1%	0	0	0	0	0	0	122500	122500	0	157500	157500	0	192499	192499	0	227499	227499	0	86%	<1%	7%	6%	Wed Apr 27 2016 00:00:00 GMT+0100 (BST)	4/27/16		
Vote Leave	https://www.facebook.com/voteleave/	395	1827	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2950	1000-4999	4999	1000	2999	<1%	<1%		2%	<1%		24%	8%	<1%	30%	7%	<1%	17%	<1%	<1%	11%	<1%	<1%	0	0	0	750	0	0	1050	1050	0	1350	1350	0	1649	0	0	1949	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	395	1828	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2950	20000-49999	49999	20000	34999	<1%	<1%		2%	<1%		24%	8%	<1%	30%	7%	<1%	17%	<1%	<1%	11%	<1%	<1%	0	0	0	8750	0	0	12250	12250	0	15750	15750	0	19249	0	0	22749	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	395	1829	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2950	100000-199999	199999	100000	149999	<1%	<1%		2%	<1%		24%	8%	<1%	30%	7%	<1%	17%	<1%	<1%	11%	<1%	<1%	0	0	0	37500	0	0	52500	52500	0	67500	67500	0	82499	0	0	97499	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	395	1830	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2950	500000-999999	999999	500000	749999	<1%	<1%		2%	<1%		24%	8%	<1%	30%	7%	<1%	17%	<1%	<1%	11%	<1%	<1%	0	0	0	187500	0	0	262500	262500	0	337500	337500	0	412499	0	0	487499	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	395	1831	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2950	500000-999999	999999	500000	749999	<1%	<1%		2%	<1%		24%	8%	<1%	30%	7%	<1%	17%	<1%	<1%	11%	<1%	<1%	0	0	0	187500	0	0	262500	262500	0	337500	337500	0	412499	0	0	487499	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	400	1832	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2951	1000-4999	4999	1000	2999	<1%	<1%		2%	<1%		14%	5%	<1%	29%	5%	<1%	25%	<1%		19%	<1%		0	0	0	750	0	0	1050	1050	0	1350	1350	0	1649	0	0	1949	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	400	1833	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2951	20000-49999	49999	20000	34999	<1%	<1%		2%	<1%		14%	5%	<1%	29%	5%	<1%	25%	<1%		19%	<1%		0	0	0	8750	0	0	12250	12250	0	15750	15750	0	19249	0	0	22749	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	400	1834	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2951	200000-499999	499999	200000	349999	<1%	<1%		2%	<1%		14%	5%	<1%	29%	5%	<1%	25%	<1%		19%	<1%		0	0	0	87500	0	0	122500	122500	0	157500	157500	0	192499	0	0	227499	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	400	1835	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2951	500000-999999	999999	500000	749999	<1%	<1%		2%	<1%		14%	5%	<1%	29%	5%	<1%	25%	<1%		19%	<1%		0	0	0	187500	0	0	262500	262500	0	337500	337500	0	412499	0	0	487499	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	400	1836	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2951	100000-199999	199999	100000	149999	<1%	<1%		2%	<1%		14%	5%	<1%	29%	5%	<1%	25%	<1%		19%	<1%		0	0	0	37500	0	0	52500	52500	0	67500	67500	0	82499	0	0	97499	0	0	83%	2%	8%	7%				
Vote Leave	https://www.facebook.com/voteleave/	405	1837	"The EU thinks that live transport of livestock for slaughter is not inhumane. The UK wants to ban it but the EU says we can't. Banning this practice would be illegal under the EU law! We already send £350 million to the EU every single week. Shouldn't we be in control of our priorities? Vote Leave Day - Thursday 23 June.  Click Here To Support Animal Welfare! Vote Leave"	2952	1000-4999	4999	1000	2999	2%	<1%		9%	<1%		17%	2%		33%	1%	<1%	21%	<1%	<1%	14%	<1%		540	0	0	750	0	0	1050	1050	0	1350	1350	0	1649	0	0	1949	0	0	85%	1%	7%	6%				
